Granule Name,Platform,Sensor,Beam Mode,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler
ALPSRP149310200,ALOS,PALSAR,FBD,14931,478,200,2008-11-12T15:36:12Z,2012-07-17T09:05:05Z,L1.0,2008-11-12T15:36:04Z,2008-11-12T15:36:12Z,10.8506,106.0177,10.539,105.774,10.656,106.364,11.045,105.671,11.162,106.262,0.454774,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP149310200-L1.0.zip,426.28,34.3,23,-212.4327,0
ALPSRP149310190,ALOS,PALSAR,FBD,14931,478,190,2008-11-12T15:36:04Z,2012-07-17T00:00:00Z,L1.0,2008-11-12T15:35:56Z,2008-11-12T15:36:04Z,10.3539,106.1186,10.042,105.876,10.16,106.464,10.548,105.773,10.665,106.362,0.420291,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP149310190-L1.0.zip,442.29,34.3,24,-185.8403,0
ALPSRP149310180,ALOS,PALSAR,FBD,14931,478,180,2008-11-12T15:35:56Z,2012-07-17T09:05:06Z,L1.0,2008-11-12T15:35:48Z,2008-11-12T15:35:56Z,9.8568,106.2194,9.545,105.977,9.663,106.565,10.051,105.874,10.168,106.462,0.383696,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP149310180-L1.0.zip,430.6,34.3,23,-158.8862,0
ALPSRP149310170,ALOS,PALSAR,FBD,14931,478,170,2008-11-12T15:35:48Z,2014-01-17T04:29:18Z,L1.0,2008-11-12T15:35:39Z,2008-11-12T15:35:48Z,9.3599,106.3201,9.048,106.078,9.166,106.665,9.554,105.975,9.671,106.563,0.348053,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP149310170-L1.0.zip,359.67,34.3,23,-133.2523,0
ALPSRP149310160,ALOS,PALSAR,FBD,14931,478,160,2008-11-12T15:35:39Z,2014-01-17T04:30:10Z,L1.0,2008-11-12T15:35:31Z,2008-11-12T15:35:39Z,8.8626,106.4215,8.551,106.18,8.669,106.766,9.056,106.077,9.174,106.663,0.309878,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP149310160-L1.0.zip,318.75,34.3,23,-106.265,0
ALPSRP147560200,ALOS,PALSAR,FBS,14756,480,200,2008-10-31T15:40:17Z,2013-01-03T03:45:07Z,L1.0,2008-10-31T15:40:09Z,2008-10-31T15:40:17Z,10.8536,104.9427,10.542,104.699,10.659,105.289,11.048,104.596,11.165,105.187,0.601072,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP147560200-L1.0.zip,430.13,34.3,14,-1625.3072,0
ALPSRP147560190,ALOS,PALSAR,FBS,14756,480,190,2008-10-31T15:40:09Z,2013-01-03T03:37:22Z,L1.0,2008-10-31T15:40:01Z,2008-10-31T15:40:09Z,10.3569,105.0431,10.045,104.8,10.163,105.389,10.551,104.697,10.668,105.287,0.545778,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP147560190-L1.0.zip,418.52,34.3,14,-1608.1635,0
ALPSRP147560180,ALOS,PALSAR,FBS,14756,480,180,2008-10-31T15:40:01Z,2013-01-03T00:00:00Z,L1.0,2008-10-31T15:39:53Z,2008-10-31T15:40:01Z,9.8599,105.1438,9.548,104.902,9.666,105.489,10.054,104.798,10.171,105.387,0.492842,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP147560180-L1.0.zip,423.12,34.3,22,-1590.8713,0
ALPSRP147560170,ALOS,PALSAR,FBS,14756,480,170,2008-10-31T15:39:53Z,2013-01-03T00:00:00Z,L1.0,2008-10-31T15:39:45Z,2008-10-31T15:39:53Z,9.3629,105.2461,9.051,105.005,9.169,105.592,9.557,104.9,9.674,105.488,0.439062,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP147560170-L1.0.zip,430.01,34.3,22,-1573.0862,0
ALPSRP147560160,ALOS,PALSAR,FBS,14756,480,160,2008-10-31T15:39:45Z,2013-01-03T03:34:24Z,L1.0,2008-10-31T15:39:36Z,2008-10-31T15:39:45Z,8.8663,105.3481,8.554,105.107,8.673,105.693,9.06,105.003,9.178,105.59,0.384085,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP147560160-L1.0.zip,377.94,34.3,14,-1556.1544,0
ALPSRP145080200,ALOS,PALSAR,FBD,14508,479,200,2008-10-14T15:37:50Z,2012-12-29T00:00:00Z,L1.0,2008-10-14T15:37:42Z,2008-10-14T15:37:50Z,10.8481,105.4792,10.537,105.236,10.654,105.825,11.042,105.133,11.159,105.723,0.645295,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP145080200-L1.0.zip,400.7,34.3,15,1384.6596,0
ALPSRP145080190,ALOS,PALSAR,FBD,14508,479,190,2008-10-14T15:37:42Z,2012-12-29T00:00:00Z,L1.0,2008-10-14T15:37:34Z,2008-10-14T15:37:42Z,10.3511,105.5802,10.04,105.337,10.157,105.926,10.545,105.234,10.662,105.824,0.591489,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP145080190-L1.0.zip,421.85,34.3,15,1411.5698,0
ALPSRP145080180,ALOS,PALSAR,FBD,14508,479,180,2008-10-14T15:37:34Z,2012-12-29T00:00:00Z,L1.0,2008-10-14T15:37:26Z,2008-10-14T15:37:34Z,9.8544,105.6808,9.543,105.438,9.66,106.026,10.048,105.335,10.166,105.924,0.536185,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP145080180-L1.0.zip,428.85,34.3,15,1437.3812,0
ALPSRP145080170,ALOS,PALSAR,FBD,14508,479,170,2008-10-14T15:37:26Z,2012-12-29T08:18:17Z,L1.0,2008-10-14T15:37:17Z,2008-10-14T15:37:26Z,9.3571,105.7817,9.045,105.54,9.163,106.127,9.551,105.436,9.669,106.024,0.479447,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP145080170-L1.0.zip,377.14,34.3,10,1463.7663,0
ALPSRP145080160,ALOS,PALSAR,FBD,14508,479,160,2008-10-14T15:37:17Z,2012-12-29T08:18:59Z,L1.0,2008-10-14T15:37:09Z,2008-10-14T15:37:17Z,8.8606,105.8837,8.549,105.643,8.667,106.229,9.054,105.538,9.172,106.125,0.420999,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP145080160-L1.0.zip,301.88,34.3,10,1490.3826,0
ALPSRP143330200,ALOS,PALSAR,FBD,14333,481,200,2008-10-02T15:41:54Z,2012-10-05T11:21:05Z,L1.0,2008-10-02T15:41:46Z,2008-10-02T15:41:54Z,10.8536,104.4052,10.542,104.162,10.659,104.751,11.048,104.059,11.165,104.649,0.597885,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP143330200-L1.0.zip,422.77,34.3,15,756.6086,0
ALPSRP143330190,ALOS,PALSAR,FBD,14333,481,190,2008-10-02T15:41:46Z,2012-10-05T11:21:39Z,L1.0,2008-10-02T15:41:38Z,2008-10-02T15:41:46Z,10.3569,104.5061,10.045,104.263,10.163,104.852,10.551,104.16,10.668,104.75,0.544456,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP143330190-L1.0.zip,369.22,34.3,15,780.1809,0
ALPSRP143330180,ALOS,PALSAR,FBD,14333,481,180,2008-10-02T15:41:38Z,2012-10-05T11:22:07Z,L1.0,2008-10-02T15:41:30Z,2008-10-02T15:41:38Z,9.8599,104.6066,9.548,104.364,9.666,104.952,10.054,104.261,10.171,104.85,0.490551,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP143330180-L1.0.zip,329.99,34.3,15,804.0367,0
ALPSRP143330170,ALOS,PALSAR,FBD,14333,481,170,2008-10-02T15:41:30Z,2012-10-05T11:21:58Z,L1.0,2008-10-02T15:41:21Z,2008-10-02T15:41:30Z,9.3628,104.7079,9.051,104.466,9.169,105.053,9.557,104.363,9.674,104.95,0.436708,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP143330170-L1.0.zip,347.1,34.3,15,828.1786,0
ALPSRP143330160,ALOS,PALSAR,FBD,14333,481,160,2008-10-02T15:41:21Z,2012-10-05T11:21:28Z,L1.0,2008-10-02T15:41:13Z,2008-10-02T15:41:21Z,8.8661,104.8087,8.554,104.567,8.672,105.153,9.06,104.464,9.178,105.051,0.381494,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP143330160-L1.0.zip,352.28,34.3,15,851.2574,0
ALPSRP142600200,ALOS,PALSAR,FBD,14260,478,200,2008-09-27T15:35:22Z,2012-07-17T08:40:34Z,L1.0,2008-09-27T15:35:13Z,2008-09-27T15:35:22Z,10.8471,106.0177,10.536,105.774,10.653,106.364,11.041,105.671,11.158,106.262,0.498051,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP142600200-L1.0.zip,428.7,34.3,23,-399.0096,0
ALPSRP142600190,ALOS,PALSAR,FBD,14260,478,190,2008-09-27T15:35:13Z,2012-07-17T00:00:00Z,L1.0,2008-09-27T15:35:05Z,2008-09-27T15:35:13Z,10.3499,106.1183,10.038,105.876,10.156,106.464,10.544,105.772,10.661,106.362,0.459567,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP142600190-L1.0.zip,443.32,34.3,24,-369.2094,0
ALPSRP142600180,ALOS,PALSAR,FBD,14260,478,180,2008-09-27T15:35:05Z,2012-07-17T08:40:13Z,L1.0,2008-09-27T15:34:57Z,2008-09-27T15:35:05Z,9.8529,106.2191,9.541,105.977,9.659,106.564,10.047,105.874,10.164,106.462,0.419456,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP142600180-L1.0.zip,430.22,34.3,23,-339.3507,0
ALPSRP142600170,ALOS,PALSAR,FBD,14260,478,170,2008-09-27T15:34:57Z,2013-08-27T15:08:20Z,L1.0,2008-09-27T15:34:49Z,2008-09-27T15:34:57Z,9.3561,106.3202,9.044,106.078,9.162,106.665,9.55,105.975,9.668,106.563,0.376088,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP142600170-L1.0.zip,353.68,34.3,23,-309.7741,0
ALPSRP142600160,ALOS,PALSAR,FBD,14260,478,160,2008-09-27T15:34:49Z,2013-08-27T15:09:20Z,L1.0,2008-09-27T15:34:41Z,2008-09-27T15:34:49Z,8.8591,106.4215,8.547,106.18,8.665,106.766,9.053,106.077,9.171,106.663,0.331149,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP142600160-L1.0.zip,302.12,34.3,23,-279.4695,0
ALPSRP140850200,ALOS,PALSAR,FBD,14085,480,200,2008-09-15T15:39:25Z,2013-01-06T15:08:00Z,L1.0,2008-09-15T15:39:17Z,2008-09-15T15:39:25Z,10.8451,104.9437,10.534,104.7,10.651,105.29,11.039,104.597,11.156,105.188,0.391644,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP140850200-L1.0.zip,404.22,34.3,14,-1829.9808,0
ALPSRP140850190,ALOS,PALSAR,FBD,14085,480,190,2008-09-15T15:39:17Z,2013-01-06T15:07:52Z,L1.0,2008-09-15T15:39:09Z,2008-09-15T15:39:17Z,10.3487,105.0454,10.037,104.804,10.155,105.392,10.542,104.698,10.66,105.288,0.351159,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP140850190-L1.0.zip,399.51,34.3,14,-1808.6232,0
ALPSRP140850180,ALOS,PALSAR,FBD,14085,480,180,2008-09-15T15:39:09Z,2013-01-06T15:07:52Z,L1.0,2008-09-15T15:39:00Z,2008-09-15T15:39:09Z,9.8518,105.1474,9.54,104.905,9.658,105.493,10.046,104.802,10.163,105.39,0.311892,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP140850180-L1.0.zip,408.59,34.3,22,-1787.1268,0
ALPSRP140850170,ALOS,PALSAR,FBD,14085,480,170,2008-09-15T15:39:00Z,2013-01-06T14:58:11Z,L1.0,2008-09-15T15:38:52Z,2008-09-15T15:39:00Z,9.3549,105.2481,9.043,105.006,9.161,105.593,9.549,104.903,9.666,105.491,0.275985,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP140850170-L1.0.zip,415.07,34.3,22,-1765.1571,0
ALPSRP140850160,ALOS,PALSAR,FBD,14085,480,160,2008-09-15T15:38:52Z,2013-01-06T14:57:26Z,L1.0,2008-09-15T15:38:44Z,2008-09-15T15:38:52Z,8.8578,105.3496,8.546,105.108,8.664,105.694,9.051,105.005,9.17,105.591,0.238232,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP140850160-L1.0.zip,359.68,34.3,14,-1743.3907,0
ALPSRP138370200,ALOS,PALSAR,FBD,13837,479,200,2008-08-29T15:36:57Z,2012-12-30T00:00:00Z,L1.0,2008-08-29T15:36:49Z,2008-08-29T15:36:57Z,10.8551,105.4707,10.544,105.227,10.661,105.817,11.049,105.124,11.166,105.715,0.317942,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP138370200-L1.0.zip,404.07,34.3,15,597.2931,0
ALPSRP138370190,ALOS,PALSAR,FBD,13837,479,190,2008-08-29T15:36:49Z,2012-12-30T00:00:00Z,L1.0,2008-08-29T15:36:41Z,2008-08-29T15:36:49Z,10.3581,105.5712,10.047,105.328,10.164,105.917,10.552,105.225,10.669,105.815,0.290196,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP138370190-L1.0.zip,423.1,34.3,15,627.779,0
ALPSRP138370180,ALOS,PALSAR,FBD,13837,479,180,2008-08-29T15:36:41Z,2012-12-30T00:00:00Z,L1.0,2008-08-29T15:36:32Z,2008-08-29T15:36:41Z,9.8611,105.6725,9.549,105.43,9.667,106.018,10.055,105.327,10.173,105.915,0.262145,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP138370180-L1.0.zip,435.51,34.3,15,658.2106,0
ALPSRP138370170,ALOS,PALSAR,FBD,13837,479,170,2008-08-29T15:36:32Z,2012-12-30T02:35:37Z,L1.0,2008-08-29T15:36:24Z,2008-08-29T15:36:32Z,9.3647,105.7744,9.053,105.534,9.171,106.12,9.558,105.428,9.676,106.016,0.234118,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP138370170-L1.0.zip,376.8,34.3,10,688.6121,0
ALPSRP138370160,ALOS,PALSAR,FBD,13837,479,160,2008-08-29T15:36:24Z,2012-12-30T02:34:53Z,L1.0,2008-08-29T15:36:16Z,2008-08-29T15:36:24Z,8.8676,105.8765,8.556,105.635,8.674,106.221,9.061,105.532,9.179,106.118,0.205285,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP138370160-L1.0.zip,274.34,34.3,10,719.6519,0
ALPSRP136620200,ALOS,PALSAR,FBD,13662,481,200,2008-08-17T15:40:59Z,2013-08-09T17:56:37Z,L1.0,2008-08-17T15:40:51Z,2008-08-17T15:40:59Z,10.8576,104.396,10.546,104.152,10.663,104.742,11.052,104.05,11.169,104.64,0.405138,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP136620200-L1.0.zip,425.88,34.3,15,-46.3503,0
ALPSRP136620190,ALOS,PALSAR,FBD,13662,481,190,2008-08-17T15:40:51Z,2013-08-09T17:57:28Z,L1.0,2008-08-17T15:40:43Z,2008-08-17T15:40:51Z,10.3611,104.4977,10.05,104.256,10.167,104.844,10.555,104.151,10.672,104.74,0.36692,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP136620190-L1.0.zip,376.02,34.3,15,-17.4464,0
ALPSRP136620180,ALOS,PALSAR,FBD,13662,481,180,2008-08-17T15:40:43Z,2013-08-09T17:56:23Z,L1.0,2008-08-17T15:40:35Z,2008-08-17T15:40:43Z,9.8641,104.5997,9.552,104.357,9.67,104.945,10.058,104.254,10.176,104.843,0.328586,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP136620180-L1.0.zip,335.15,34.3,15,11.4524,0
ALPSRP136620170,ALOS,PALSAR,FBD,13662,481,170,2008-08-17T15:40:35Z,2013-08-09T17:55:50Z,L1.0,2008-08-17T15:40:26Z,2008-08-17T15:40:35Z,9.3671,104.701,9.055,104.459,9.173,105.046,9.561,104.356,9.679,104.943,0.290213,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP136620170-L1.0.zip,351.77,34.3,15,40.6926,0
ALPSRP136620160,ALOS,PALSAR,FBD,13662,481,160,2008-08-17T15:40:26Z,2013-08-09T17:55:19Z,L1.0,2008-08-17T15:40:18Z,2008-08-17T15:40:26Z,8.8703,104.8016,8.558,104.56,8.677,105.146,9.064,104.457,9.182,105.044,0.251632,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP136620160-L1.0.zip,362.56,34.3,15,69.2757,0
ALPSRP135890200,ALOS,PALSAR,FBD,13589,478,200,2008-08-12T15:34:26Z,2012-12-29T00:00:00Z,L1.0,2008-08-12T15:34:18Z,2008-08-12T15:34:26Z,10.8576,106.007,10.546,105.765,10.664,106.354,11.052,105.66,11.168,106.25,0.241275,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP135890200-L1.0.zip,435.56,34.3,23,-1169.6556,0
ALPSRP135890190,ALOS,PALSAR,FBD,13589,478,190,2008-08-12T15:34:18Z,2012-12-29T00:00:00Z,L1.0,2008-08-12T15:34:10Z,2008-08-12T15:34:18Z,10.3609,106.1091,10.049,105.866,10.167,106.455,10.555,105.763,10.672,106.353,0.211212,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP135890190-L1.0.zip,444.94,34.3,24,-1135.9806,0
ALPSRP135890180,ALOS,PALSAR,FBD,13589,478,180,2008-08-12T15:34:09Z,2012-12-29T00:00:00Z,L1.0,2008-08-12T15:34:01Z,2008-08-12T15:34:09Z,9.8639,106.2096,9.552,105.967,9.67,106.555,10.058,105.864,10.175,106.453,0.183508,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP135890180-L1.0.zip,432.84,34.3,23,-1101.5504,0
ALPSRP135890170,ALOS,PALSAR,FBD,13589,478,170,2008-08-12T15:34:01Z,2012-12-29T07:19:46Z,L1.0,2008-08-12T15:33:53Z,2008-08-12T15:34:01Z,9.3671,106.311,9.055,106.069,9.173,106.656,9.561,105.966,9.679,106.553,0.160083,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP135890170-L1.0.zip,355.54,34.3,23,-1067.3686,0
ALPSRP135890160,ALOS,PALSAR,FBD,13589,478,160,2008-08-12T15:33:53Z,2012-12-29T07:18:46Z,L1.0,2008-08-12T15:33:45Z,2008-08-12T15:33:53Z,8.8701,106.4117,8.558,106.17,8.676,106.756,9.064,106.067,9.182,106.654,0.136311,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP135890160-L1.0.zip,296.85,34.3,23,-1032.7592,0
ALPSRP134140180,ALOS,PALSAR,FBD,13414,480,180,2008-07-31T15:38:21Z,2012-07-17T09:15:05Z,L1.0,2008-07-31T15:38:13Z,2008-07-31T15:38:21Z,9.8639,105.0906,9.552,104.848,9.67,105.436,10.058,104.745,10.175,105.334,0.183136,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP134140180-L1.0.zip,410.22,34.3,22,-6882.1044,0
ALPSRP134140170,ALOS,PALSAR,FBD,13414,480,170,2008-07-31T15:38:13Z,2012-07-17T09:15:00Z,L1.0,2008-07-31T15:38:05Z,2008-07-31T15:38:13Z,9.3668,105.1919,9.055,104.95,9.173,105.537,9.561,104.847,9.678,105.434,0.158853,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP134140170-L1.0.zip,416.34,34.3,22,-6861.4272,0
ALPSRP131660200,ALOS,PALSAR,FBD,13166,479,200,2008-07-14T15:36:14Z,2012-11-23T00:00:00Z,L1.0,2008-07-14T15:36:05Z,2008-07-14T15:36:14Z,10.8521,105.4802,10.541,105.237,10.658,105.827,11.046,105.133,11.163,105.724,0.303837,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP131660200-L1.0.zip,423.37,34.3,15,1577.2907,0
ALPSRP131660190,ALOS,PALSAR,FBD,13166,479,190,2008-07-14T15:36:05Z,2012-11-23T00:00:00Z,L1.0,2008-07-14T15:35:57Z,2008-07-14T15:36:05Z,10.3553,105.5814,10.044,105.338,10.161,105.927,10.55,105.236,10.666,105.825,0.270601,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP131660190-L1.0.zip,435.97,34.3,15,1577.7491,0
ALPSRP131660180,ALOS,PALSAR,FBD,13166,479,180,2008-07-14T15:35:57Z,2012-11-23T00:00:00Z,L1.0,2008-07-14T15:35:49Z,2008-07-14T15:35:57Z,9.8581,105.682,9.547,105.439,9.664,106.027,10.052,105.337,10.169,105.925,0.237907,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP131660180-L1.0.zip,436.75,34.3,15,1577.1017,0
ALPSRP131660170,ALOS,PALSAR,FBD,13166,479,170,2008-07-14T15:35:49Z,2012-11-23T09:14:44Z,L1.0,2008-07-14T15:35:41Z,2008-07-14T15:35:49Z,9.3611,105.7825,9.049,105.54,9.167,106.127,9.555,105.438,9.673,106.025,0.208477,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP131660170-L1.0.zip,384.02,34.3,10,1576.3469,0
ALPSRP131660160,ALOS,PALSAR,FBD,13166,479,160,2008-07-14T15:35:41Z,2012-11-23T09:15:36Z,L1.0,2008-07-14T15:35:33Z,2008-07-14T15:35:41Z,8.8646,105.8847,8.553,105.644,8.671,106.23,9.058,105.539,9.176,106.126,0.179463,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP131660160-L1.0.zip,311.24,34.3,10,1575.8233,0
ALPSRP129910200,ALOS,PALSAR,FBD,12991,481,200,2008-07-02T15:40:29Z,2013-07-23T19:35:08Z,L1.0,2008-07-02T15:40:21Z,2008-07-02T15:40:29Z,10.8544,104.4096,10.543,104.166,10.66,104.756,11.049,104.063,11.165,104.654,0.239591,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129910200-L1.0.zip,424.62,34.3,15,1169.814,0
ALPSRP129910190,ALOS,PALSAR,FBD,12991,481,190,2008-07-02T15:40:20Z,2013-07-23T19:36:12Z,L1.0,2008-07-02T15:40:12Z,2008-07-02T15:40:20Z,10.3577,104.5099,10.046,104.267,10.163,104.855,10.552,104.164,10.669,104.754,0.215287,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129910190-L1.0.zip,374.03,34.3,15,1168.4345,0
ALPSRP129910180,ALOS,PALSAR,FBD,12991,481,180,2008-07-02T15:40:12Z,2013-07-23T19:33:56Z,L1.0,2008-07-02T15:40:04Z,2008-07-02T15:40:12Z,9.8606,104.6107,9.549,104.368,9.666,104.956,10.055,104.265,10.172,104.854,0.192061,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129910180-L1.0.zip,334.89,34.3,15,1166.3207,0
ALPSRP129910170,ALOS,PALSAR,FBD,12991,481,170,2008-07-02T15:40:04Z,2013-07-23T19:33:22Z,L1.0,2008-07-02T15:39:56Z,2008-07-02T15:40:04Z,9.3639,104.7111,9.052,104.469,9.17,105.056,9.558,104.366,9.675,104.954,0.171429,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129910170-L1.0.zip,352.54,34.3,15,1165.1594,0
ALPSRP129910160,ALOS,PALSAR,FBD,12991,481,160,2008-07-02T15:39:56Z,2013-07-23T19:33:04Z,L1.0,2008-07-02T15:39:48Z,2008-07-02T15:39:56Z,8.8666,104.8127,8.555,104.572,8.673,105.158,9.06,104.467,9.178,105.054,0.14949,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129910160-L1.0.zip,362.54,34.3,15,1162.9428,0
ALPSRP129180200,ALOS,PALSAR,FBD,12918,478,200,2008-06-27T15:34:01Z,2012-07-17T11:10:34Z,L1.0,2008-06-27T15:33:53Z,2008-06-27T15:34:01Z,10.8563,106.0219,10.545,105.778,10.662,106.368,11.051,105.676,11.167,106.266,0.268048,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129180200-L1.0.zip,432.58,34.3,23,313.6042,0
ALPSRP129180190,ALOS,PALSAR,FBD,12918,478,190,2008-06-27T15:33:53Z,2012-07-17T00:00:00Z,L1.0,2008-06-27T15:33:44Z,2008-06-27T15:33:53Z,10.3594,106.1221,10.048,105.879,10.165,106.468,10.554,105.776,10.67,106.366,0.239875,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129180190-L1.0.zip,445.91,34.3,24,315.6398,0
ALPSRP129180180,ALOS,PALSAR,FBD,12918,478,180,2008-06-27T15:33:44Z,2012-07-17T11:10:41Z,L1.0,2008-06-27T15:33:36Z,2008-06-27T15:33:44Z,9.8626,106.2227,9.551,105.98,9.668,106.568,10.057,105.877,10.174,106.466,0.212926,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129180180-L1.0.zip,431.75,34.3,23,318.3301,0
ALPSRP129180170,ALOS,PALSAR,FBD,12918,478,170,2008-06-27T15:33:36Z,2013-08-16T05:34:32Z,L1.0,2008-06-27T15:33:28Z,2008-06-27T15:33:36Z,9.3656,106.3242,9.054,106.083,9.172,106.67,9.559,105.978,9.677,106.566,0.18781,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129180170-L1.0.zip,354.58,34.3,23,319.6791,0
ALPSRP129180160,ALOS,PALSAR,FBD,12918,478,160,2008-06-27T15:33:28Z,2013-08-16T05:35:07Z,L1.0,2008-06-27T15:33:20Z,2008-06-27T15:33:28Z,8.8688,106.4256,8.557,106.184,8.675,106.77,9.063,106.081,9.18,106.668,0.16278,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP129180160-L1.0.zip,301.07,34.3,23,322.3703,0
ALPSRP127430200,ALOS,PALSAR,FBD,12743,480,200,2008-06-15T15:38:42Z,2012-10-20T00:00:00Z,L1.0,2008-06-15T15:38:34Z,2008-06-15T15:38:42Z,10.8561,104.8407,10.545,104.598,10.662,105.188,11.05,104.493,11.167,105.084,0.514536,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP127430200-L1.0.zip,422.51,34.3,14,-11573.057,0
ALPSRP127430190,ALOS,PALSAR,FBD,12743,480,190,2008-06-15T15:38:34Z,2012-10-20T06:01:37Z,L1.0,2008-06-15T15:38:25Z,2008-06-15T15:38:34Z,10.3594,104.9418,10.048,104.699,10.165,105.287,10.554,104.596,10.67,105.186,0.453204,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP127430190-L1.0.zip,405.02,34.3,14,-11596.0357,0
ALPSRP127430180,ALOS,PALSAR,FBD,12743,480,180,2008-06-15T15:38:25Z,2012-10-20T00:00:00Z,L1.0,2008-06-15T15:38:17Z,2008-06-15T15:38:25Z,9.8621,105.0427,9.551,104.8,9.668,105.388,10.056,104.697,10.173,105.286,0.394651,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP127430180-L1.0.zip,400.51,34.3,22,-11618.142,0
